
Running 6 tests using 1 worker

(node:2654) Warning: The 'NO_COLOR' env is ignored due to the 'FORCE_COLOR' env being set.
(Use `node --trace-warnings ...` to show where the warning was created)
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/tts.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/speech-plan.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/cefr-audio.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/auth-service.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/nav-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/stats-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/content-parser.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:42:59] "GET /js/levels/a1.config.js HTTP/1.1" 200 -
  ✓  3 [Mobile Chrome] › tests/e2e/cefr-audio.spec.js:785:7 › AUDIO-003 CEFR Level Autoplay (deterministic speech mocks) › [AUDIO-003-C1] toggling a favorite under a non-Favorites filter leaves the running queue untouched (2.3s)
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /index.html HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /level.html?level=a1 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /css/core.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /css/shared-card.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/app.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/firebase.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/storage.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/glossary.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/flashcards.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/quiz.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/tts.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/speech-plan.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/cefr-audio.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/auth-service.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/nav-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/stats-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/content-parser.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:01] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:02] "GET /js/levels/a1.config.js HTTP/1.1" 200 -
  ✓  4 [Mobile Chrome] › tests/e2e/cefr-audio.spec.js:810:7 › AUDIO-003 CEFR Level Autoplay (deterministic speech mocks) › [AUDIO-003-C1] adding a favorite from the flashcard restores the empty Favorites scope and Start At agrees with playback (1.9s)
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /index.html HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /level.html?level=a1 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /css/core.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /css/shared-card.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/app.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/firebase.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/storage.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/glossary.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/flashcards.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/quiz.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/tts.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/speech-plan.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/cefr-audio.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/auth-service.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/nav-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/stats-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/content-parser.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:03] "GET /js/levels/a1.config.js HTTP/1.1" 200 -
  ✓  5 [Mobile Chrome] › tests/e2e/cefr-audio.spec.js:847:7 › AUDIO-003 CEFR Level Autoplay (deterministic speech mocks) › [AUDIO-003-C1] Hide Mixed rebuilds Start At from the speakable scope and the selected card is the card spoken (2.9s)
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /index.html HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /level.html?level=a1 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /css/shared-card.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/app.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /css/core.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/firebase.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/glossary.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/flashcards.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/quiz.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/storage.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/tts.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/speech-plan.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/cefr-audio.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/auth-service.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/nav-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/stats-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/content-parser.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:06] "GET /js/levels/a1.config.js HTTP/1.1" 200 -
  ✓  6 [Mobile Chrome] › tests/e2e/cefr-audio.spec.js:900:7 › AUDIO-003 CEFR Level Autoplay (deterministic speech mocks) › [AUDIO-003-C1] context changes keep Start At and the actual queue on the same scope (3.2s)

  6 passed (14.7s)
