
Running 24 tests using 1 worker

(node:3002) Warning: The 'NO_COLOR' env is ignored due to the 'FORCE_COLOR' env being set.
(Use `node --trace-warnings ...` to show where the warning was created)
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:15] "GET /js/core/content-parser.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:15] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:15] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:15] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:15] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:15] "GET /js/levels/a1.config.js HTTP/1.1" 200 -
  ✓   1 [chromium] › tests/e2e/cefr-audio.spec.js:142:7 › AUDIO-003 CEFR Level Autoplay (deterministic speech mocks) › [AUDIO-003] A1 autoplay speaks the exact planned text and language sequence with visible progress (3.2s)
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /index.html HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /level.html?level=b2 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /css/core.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/app.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /css/shared-card.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/firebase.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/storage.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/glossary.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/flashcards.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/quiz.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/tts.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/speech-plan.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/cefr-audio.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/auth-service.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/nav-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:18] "GET /js/core/stats-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:19] "GET /js/core/content-parser.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:19] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:19] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:19] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:19] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:19] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:19] "GET /js/levels/b2.config.js HTTP/1.1" 200 -
  ✓   2 [chromium] › tests/e2e/cefr-audio.spec.js:178:7 › AUDIO-003 CEFR Level Autoplay (deterministic speech mocks) › [AUDIO-003] B2 mixed cards speak separately tagged English and Arabic steps (2.3s)
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/levels/b2.config.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /index.html HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /level.html?level=b2 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /css/core.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /css/shared-card.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/app.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/firebase.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/storage.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/glossary.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/flashcards.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/quiz.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/tts.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/speech-plan.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/cefr-audio.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/auth-service.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/nav-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/stats-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/content-parser.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:21] "GET /js/core/utils.js HTTP/1.1" 200 -
  ✓   3 [chromium] › tests/e2e/cefr-audio.spec.js:206:7 › AUDIO-003 CEFR Level Autoplay (deterministic speech mocks) › [AUDIO-003] a B2 Arabic-only translation speaks Arabic and never an English voice (2.2s)
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /index.html HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /level.html?level=b2 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /css/core.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /css/shared-card.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/app.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/firebase.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/storage.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/glossary.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/flashcards.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/quiz.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/tts.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/speech-plan.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/cefr-audio.mjs HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/auth-service.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/nav-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/stats-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/content-parser.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [02/Sep/2026 04:43:23] "GET /js/levels/b2.config.js HTTP/1.1" 200 -
